ImageName,RootImage,Bot,Human
eggs4countnCO1 Control 5-4 41 pt6.jpg,nCO1 Control 5-4 41,7,4
eggs0countnCO1 Control 5-4 9 pt83.jpg,nCO1 Control 5-4 9,0,0
eggs0countnCO1 Lithium 5-4 32 pt9.jpg,nCO1 Lithium 5-4 32,0,0
eggs0countAO1 Lithium 5-4 15 pt16.jpg,AO1 Lithium 5-4 15,2,0
eggs0countAO1 Lithium 5-4 21 pt30.jpg,AO1 Lithium 5-4 21,0,0
eggs0countnCO1 Control 5-4 6 pt88.jpg,nCO1 Control 5-4 6,0,0
eggs0countACO1 Control 5-4 15 pt8.jpg,ACO1 Control 5-4 15,0,0
eggs0countCO1 Lithium 5-4 11 pt26.jpg,CO1 Lithium 5-4 11,0,0
eggs4countnCO1 Lithium 5-4 28 pt53.jpg,nCO1 Lithium 5-4 28,3,4
eggs0countnCO1 Control 5-4 31 pt72.jpg,nCO1 Control 5-4 31,0,0
eggs0countAO1 Control 5-4 16 pt44.jpg,AO1 Control 5-4 16,1,0
eggs0countACO1 Lithium 5-4 26 pt98.jpg,ACO1 Lithium 5-4 26,0,0
eggs1countnCO1 Lithium 5-4 21 pt58.jpg,nCO1 Lithium 5-4 21,3,1
eggs2countCO1 Lithium 5-4 12 pt66.jpg,CO1 Lithium 5-4 12,3,2
eggs0countCO1 Control 5-4 2 pt12.jpg,CO1 Control 5-4 2,0,0
eggs0countnCO1 Lithium 5-4 22 pt72.jpg,nCO1 Lithium 5-4 22,0,0
eggs0countCO1 Lithium 5-4 1 pt44.jpg,CO1 Lithium 5-4 1,0,0
eggs1countCO1 Lithium 5-4 33 pt23.jpg,CO1 Lithium 5-4 33,3,1
eggs3countnCO1 Lithium 5-4 6 pt76.jpg,nCO1 Lithium 5-4 6,3,3
eggs0countnCO1 Control 5-4 24 pt89.jpg,nCO1 Control 5-4 24,0,0
eggs3countCO1 Control 5-4 13 pt67.jpg,CO1 Control 5-4 13,4,3
eggs0countACO1 Lithium 5-4 50 pt24.jpg,ACO1 Lithium 5-4 50,0,0
eggs0countnCO1 Lithium 5-4 39 pt42.jpg,nCO1 Lithium 5-4 39,0,0
eggs0countAO1 Control 5-4 17 pt100.jpg,AO1 Control 5-4 17,0,0
eggs0countCO1 Control 5-4 10 pt73.jpg,CO1 Control 5-4 10,1,0
eggs0countAO1 Lithium 5-4 24 pt77.jpg,AO1 Lithium 5-4 24,3,0
eggs1countCO1 Control 5-4 17 pt26.jpg,CO1 Control 5-4 17,3,1
eggs0countACO1 Control 5-4 34 pt4.jpg,ACO1 Control 5-4 34,0,0
eggs0countACO1 Lithium 5-4 30 pt34.jpg,ACO1 Lithium 5-4 30,0,0
eggs0countCO1 Lithium 5-4 25 pt45.jpg,CO1 Lithium 5-4 25,0,0
eggs0countCO1 Lithium 5-4 15 pt3.jpg,CO1 Lithium 5-4 15,0,0
eggs0countAO1 Lithium 5-4 27 pt89.jpg,AO1 Lithium 5-4 27,0,0
eggs0countCO1 Control 5-4 27 pt83.jpg,CO1 Control 5-4 27,0,0
eggs0countCO1 Control 5-4 32 pt79.jpg,CO1 Control 5-4 32,2,0
eggs6countCO1 Lithium 5-4 30 pt43.jpg,CO1 Lithium 5-4 30,4,6
eggs0countnCO1 Control 5-4 50 pt53.jpg,nCO1 Control 5-4 50,0,0
eggs0countnCO1 Lithium 5-4 45 pt50.jpg,nCO1 Lithium 5-4 45,20,0
eggs0countACO1 Lithium 5-4 10 pt78.jpg,ACO1 Lithium 5-4 10,0,0
eggs0countACO1 Control 5-4 35 pt21.jpg,ACO1 Control 5-4 35,0,0
eggs0countCO1 Control 5-4 35 pt14.jpg,CO1 Control 5-4 35,0,0
eggs0countAO1 Lithium 5-4 8 pt78.jpg,AO1 Lithium 5-4 8,3,0
eggs0countAO1 Control 5-4 5 pt39.jpg,AO1 Control 5-4 5,3,0
eggs0countACO1 Control 5-4 13 pt78.jpg,ACO1 Control 5-4 13,12,0
eggs0countACO1 Lithium 5-4 6 pt13.jpg,ACO1 Lithium 5-4 6,2,0
eggs0countACO1 Control 5-4 19 pt4.jpg,ACO1 Control 5-4 19,0,0
eggs0countACO1 Lithium 5-4 7 pt48.jpg,ACO1 Lithium 5-4 7,2,0
eggs0countnCO1 Lithium 5-4 19 pt46.jpg,nCO1 Lithium 5-4 19,3,0
eggs2countnCO1 Control 5-4 27 pt63.jpg,nCO1 Control 5-4 27,3,2
eggs0countCO1 Lithium 5-4 47 pt43.jpg,CO1 Lithium 5-4 47,0,0
eggs0countCO1 Control 5-4 33 pt57.jpg,CO1 Control 5-4 33,1,0
eggs0countAO1 Lithium 5-4 45 pt70.jpg,AO1 Lithium 5-4 45,0,0
eggs0countAO1 Lithium 5-4 13 pt54.jpg,AO1 Lithium 5-4 13,0,0
eggs0countACO1 Control 5-4 24 pt7.jpg,ACO1 Control 5-4 24,0,0
eggs0countAO1 Control 5-4 34 pt13.jpg,AO1 Control 5-4 34,0,0
eggs0countACO1 Lithium 5-4 13 pt93.jpg,ACO1 Lithium 5-4 13,0,0
eggs0countnCO1 Lithium 5-4 24 pt17.jpg,nCO1 Lithium 5-4 24,13,0
eggs0countACO1 Lithium 5-4 33 pt46.jpg,ACO1 Lithium 5-4 33,0,0
eggs0countCO1 Lithium 5-4 19 pt90.jpg,CO1 Lithium 5-4 19,0,0
eggs5countnCO1 Lithium 5-4 10 pt37.jpg,nCO1 Lithium 5-4 10,7,5
eggs9countCO1 Control 5-4 38 pt43.jpg,CO1 Control 5-4 38,3,9
eggs0countACO1 Control 5-4 50 pt92.jpg,ACO1 Control 5-4 50,0,0
eggs0countnCO1 Control 5-4 49 pt62.jpg,nCO1 Control 5-4 49,0,0
eggs2countnCO1 Control 5-4 39 pt22.jpg,nCO1 Control 5-4 39,9,2
eggs0countnCO1 Lithium 5-4 9 pt6.jpg,nCO1 Lithium 5-4 9,0,0
eggs0countAO1 Control 5-4 32 pt58.jpg,AO1 Control 5-4 32,0,0
eggs1countACO1 Lithium 5-4 20 pt32.jpg,ACO1 Lithium 5-4 20,0,1
eggs0countCO1 Lithium 5-4 25 pt3.jpg,CO1 Lithium 5-4 25,0,0
eggs0countAO1 Control 5-4 45 pt79.jpg,AO1 Control 5-4 45,0,0
eggs0countCO1 Control 5-4 34 pt76.jpg,CO1 Control 5-4 34,0,0
eggs0countACO1 Lithium 5-4 49 pt25.jpg,ACO1 Lithium 5-4 49,0,0
eggs0countACO1 Lithium 5-4 18 pt27.jpg,ACO1 Lithium 5-4 18,0,0
eggs4countCO1 Control 5-4 26 pt74.jpg,CO1 Control 5-4 26,3,4
eggs0countCO1 Control 5-4 25 pt87.jpg,CO1 Control 5-4 25,0,0
eggs0countCO1 Lithium 5-4 46 pt39.jpg,CO1 Lithium 5-4 46,13,0
eggs0countAO1 Lithium 5-4 34 pt42.jpg,AO1 Lithium 5-4 34,0,0
eggs0countnCO1 Control 5-4 3 pt70.jpg,nCO1 Control 5-4 3,0,0
eggs0countnCO1 Control 5-4 22 pt3.jpg,nCO1 Control 5-4 22,1,0
eggs0countAO1 Lithium 5-4 16 pt64.jpg,AO1 Lithium 5-4 16,0,0
eggs1countnCO1 Control 5-4 39 pt13.jpg,nCO1 Control 5-4 39,2,1
eggs0countnCO1 Lithium 5-4 50 pt24.jpg,nCO1 Lithium 5-4 50,2,0
eggs0countnCO1 Control 5-4 5 pt94.jpg,nCO1 Control 5-4 5,0,0
eggs0countACO1 Lithium 5-4 24 pt29.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countAO1 Control 5-4 17 pt75.jpg,AO1 Control 5-4 17,3,0
eggs0countnCO1 Control 5-4 42 pt51.jpg,nCO1 Control 5-4 42,15,0
eggs0countACO1 Lithium 5-4 29 pt70.jpg,ACO1 Lithium 5-4 29,2,0
eggs0countCO1 Lithium 5-4 19 pt83.jpg,CO1 Lithium 5-4 19,0,0
eggs0countACO1 Control 5-4 40 pt76.jpg,ACO1 Control 5-4 40,3,0
eggs0countAO1 Lithium 5-4 27 pt8.jpg,AO1 Lithium 5-4 27,0,0
eggs0countCO1 Control 5-4 36 pt10.jpg,CO1 Control 5-4 36,0,0
eggs0countnCO1 Lithium 5-4 30 pt97.jpg,nCO1 Lithium 5-4 30,0,0
eggs0countAO1 Control 5-4 32 pt61.jpg,AO1 Control 5-4 32,0,0
eggs3countCO1 Lithium 5-4 35 pt75.jpg,CO1 Lithium 5-4 35,3,3
eggs0countnCO1 Lithium 5-4 37 pt59.jpg,nCO1 Lithium 5-4 37,3,0
eggs0countnCO1 Control 5-4 35 pt59.jpg,nCO1 Control 5-4 35,3,0
eggs0countAO1 Control 5-4 47 pt80.jpg,AO1 Control 5-4 47,0,0
eggs0countACO1 Control 5-4 6 pt38.jpg,ACO1 Control 5-4 6,0,0
eggs0countCO1 Control 5-4 23 pt97.jpg,CO1 Control 5-4 23,0,0
eggs1countnCO1 Lithium 5-4 42 pt84.jpg,nCO1 Lithium 5-4 42,2,1
eggs3countCO1 Lithium 5-4 29 pt86.jpg,CO1 Lithium 5-4 29,4,3
eggs0countAO1 Lithium 5-4 14 pt9.jpg,AO1 Lithium 5-4 14,0,0
eggs0countnCO1 Control 5-4 33 pt22.jpg,nCO1 Control 5-4 33,0,0
eggs0countAO1 Lithium 5-4 15 pt30.jpg,AO1 Lithium 5-4 15,0,0
eggs0countnCO1 Control 5-4 16 pt99.jpg,nCO1 Control 5-4 16,20,0
eggs0countnCO1 Lithium 5-4 44 pt8.jpg,nCO1 Lithium 5-4 44,0,0
eggs0countAO1 Lithium 5-4 48 pt71.jpg,AO1 Lithium 5-4 48,0,0
eggs9countnCO1 Lithium 5-4 6 pt77.jpg,nCO1 Lithium 5-4 6,11,9
eggs0countCO1 Control 5-4 10 pt66.jpg,CO1 Control 5-4 10,0,0
eggs0countCO1 Control 5-4 4 pt100.jpg,CO1 Control 5-4 4,0,0
eggs0countnCO1 Lithium 5-4 18 pt4.jpg,nCO1 Lithium 5-4 18,0,0
eggs0countACO1 Lithium 5-4 41 pt28.jpg,ACO1 Lithium 5-4 41,3,0
eggs0countnCO1 Lithium 5-4 2 pt57.jpg,nCO1 Lithium 5-4 2,3,0
eggs0countnCO1 Control 5-4 10 pt56.jpg,nCO1 Control 5-4 10,0,0
eggs0countnCO1 Control 5-4 31 pt20.jpg,nCO1 Control 5-4 31,0,0
eggs1countAO1 Control 5-4 35 pt76.jpg,AO1 Control 5-4 35,3,1
eggs0countACO1 Lithium 5-4 41 pt91.jpg,ACO1 Lithium 5-4 41,0,0
eggs0countAO1 Lithium 5-4 27 pt80.jpg,AO1 Lithium 5-4 27,0,0
eggs0countAO1 Lithium 5-4 23 pt96.jpg,AO1 Lithium 5-4 23,0,0
eggs0countnCO1 Control 5-4 5 pt59.jpg,nCO1 Control 5-4 5,0,0
eggs0countnCO1 Control 5-4 14 pt94.jpg,nCO1 Control 5-4 14,0,0
eggs0countAO1 Control 5-4 12 pt30.jpg,AO1 Control 5-4 12,0,0
eggs0countAO1 Lithium 5-4 22 pt59.jpg,AO1 Lithium 5-4 22,0,0
eggs0countACO1 Lithium 5-4 38 pt36.jpg,ACO1 Lithium 5-4 38,3,0
eggs0countACO1 Lithium 5-4 22 pt81.jpg,ACO1 Lithium 5-4 22,0,0
eggs0countAO1 Lithium 5-4 27 pt4.jpg,AO1 Lithium 5-4 27,0,0
eggs0countCO1 Control 5-4 37 pt10.jpg,CO1 Control 5-4 37,0,0
eggs0countACO1 Control 5-4 15 pt76.jpg,ACO1 Control 5-4 15,0,0
eggs0countACO1 Control 5-4 49 pt44.jpg,ACO1 Control 5-4 49,0,0
eggs0countnCO1 Lithium 5-4 44 pt6.jpg,nCO1 Lithium 5-4 44,0,0
eggs0countACO1 Control 5-4 28 pt21.jpg,ACO1 Control 5-4 28,0,0
eggs0countnCO1 Lithium 5-4 47 pt66.jpg,nCO1 Lithium 5-4 47,3,0
eggs4countCO1 Lithium 5-4 15 pt43.jpg,CO1 Lithium 5-4 15,5,4
eggs0countCO1 Lithium 5-4 35 pt20.jpg,CO1 Lithium 5-4 35,0,0
eggs1countnCO1 Lithium 5-4 6 pt33.jpg,nCO1 Lithium 5-4 6,3,1
eggs1countnCO1 Lithium 5-4 36 pt58.jpg,nCO1 Lithium 5-4 36,2,1
eggs0countnCO1 Control 5-4 4 pt38.jpg,nCO1 Control 5-4 4,0,0
eggs0countCO1 Lithium 5-4 8 pt55.jpg,CO1 Lithium 5-4 8,0,0
eggs0countAO1 Control 5-4 5 pt38.jpg,AO1 Control 5-4 5,0,0
eggs0countnCO1 Lithium 5-4 38 pt61.jpg,nCO1 Lithium 5-4 38,0,0
eggs0countnCO1 Control 5-4 1 pt93.jpg,nCO1 Control 5-4 1,16,0
eggs0countACO1 Control 5-4 48 pt51.jpg,ACO1 Control 5-4 48,0,0
eggs0countCO1 Lithium 5-4 2 pt6.jpg,CO1 Lithium 5-4 2,0,0
eggs0countACO1 Control 5-4 36 pt7.jpg,ACO1 Control 5-4 36,4,0
eggs0countAO1 Lithium 5-4 37 pt8.jpg,AO1 Lithium 5-4 37,0,0
eggs0countACO1 Lithium 5-4 3 pt36.jpg,ACO1 Lithium 5-4 3,0,0
eggs4countCO1 Control 5-4 7 pt58.jpg,CO1 Control 5-4 7,11,4
eggs0countACO1 Lithium 5-4 11 pt69.jpg,ACO1 Lithium 5-4 11,2,0
eggs1countAO1 Lithium 5-4 12 pt32.jpg,AO1 Lithium 5-4 12,0,1
eggs0countCO1 Control 5-4 14 pt66.jpg,CO1 Control 5-4 14,1,0
eggs0countnCO1 Lithium 5-4 14 pt33.jpg,nCO1 Lithium 5-4 14,2,0
eggs0countCO1 Control 5-4 18 pt22.jpg,CO1 Control 5-4 18,9,0
eggs0countAO1 Lithium 5-4 3 pt97.jpg,AO1 Lithium 5-4 3,1,0
eggs0countnCO1 Control 5-4 10 pt18.jpg,nCO1 Control 5-4 10,0,0
eggs2countCO1 Control 5-4 15 pt56.jpg,CO1 Control 5-4 15,3,2
eggs0countAO1 Lithium 5-4 12 pt10.jpg,AO1 Lithium 5-4 12,0,0
eggs0countAO1 Control 5-4 38 pt31.jpg,AO1 Control 5-4 38,0,0
eggs0countnCO1 Lithium 5-4 17 pt91.jpg,nCO1 Lithium 5-4 17,0,0
eggs0countACO1 Lithium 5-4 5 pt97.jpg,ACO1 Lithium 5-4 5,0,0
eggs0countCO1 Control 5-4 39 pt60.jpg,CO1 Control 5-4 39,0,0
eggs0countnCO1 Lithium 5-4 30 pt59.jpg,nCO1 Lithium 5-4 30,0,0
eggs3countCO1 Control 5-4 15 pt24.jpg,CO1 Control 5-4 15,3,3
eggs1countCO1 Control 5-4 38 pt48.jpg,CO1 Control 5-4 38,3,1
eggs0countCO1 Lithium 5-4 2 pt42.jpg,CO1 Lithium 5-4 2,0,0
eggs0countAO1 Control 5-4 10 pt13.jpg,AO1 Control 5-4 10,0,0
eggs3countCO1 Control 5-4 12 pt15.jpg,CO1 Control 5-4 12,3,3
eggs0countAO1 Control 5-4 26 pt55.jpg,AO1 Control 5-4 26,3,0
eggs4countAO1 Lithium 5-4 26 pt78.jpg,AO1 Lithium 5-4 26,3,4
eggs0countCO1 Lithium 5-4 41 pt78.jpg,CO1 Lithium 5-4 41,0,0
eggs0countACO1 Lithium 5-4 22 pt51.jpg,ACO1 Lithium 5-4 22,0,0
eggs0countnCO1 Control 5-4 11 pt84.jpg,nCO1 Control 5-4 11,0,0
eggs1countCO1 Lithium 5-4 5 pt88.jpg,CO1 Lithium 5-4 5,3,1
eggs1countAO1 Control 5-4 25 pt62.jpg,AO1 Control 5-4 25,3,1
eggs0countACO1 Control 5-4 39 pt25.jpg,ACO1 Control 5-4 39,0,0
eggs0countCO1 Control 5-4 8 pt48.jpg,CO1 Control 5-4 8,3,0
eggs0countCO1 Control 5-4 6 pt40.jpg,CO1 Control 5-4 6,0,0
eggs3countCO1 Lithium 5-4 21 pt46.jpg,CO1 Lithium 5-4 21,7,3
eggs2countnCO1 Control 5-4 32 pt63.jpg,nCO1 Control 5-4 32,3,2
eggs0countnCO1 Control 5-4 8 pt94.jpg,nCO1 Control 5-4 8,0,0
eggs0countACO1 Lithium 5-4 36 pt99.jpg,ACO1 Lithium 5-4 36,0,0
eggs0countnCO1 Control 5-4 8 pt17.jpg,nCO1 Control 5-4 8,3,0
eggs0countACO1 Control 5-4 23 pt83.jpg,ACO1 Control 5-4 23,0,0
eggs1countCO1 Lithium 5-4 50 pt69.jpg,CO1 Lithium 5-4 50,13,1
eggs0countCO1 Control 5-4 43 pt3.jpg,CO1 Control 5-4 43,0,0
eggs0countACO1 Control 5-4 28 pt40.jpg,ACO1 Control 5-4 28,0,0
eggs3countACO1 Control 5-4 23 pt47.jpg,ACO1 Control 5-4 23,11,3
eggs0countAO1 Control 5-4 31 pt87.jpg,AO1 Control 5-4 31,1,0
eggs0countAO1 Lithium 5-4 29 pt91.jpg,AO1 Lithium 5-4 29,0,0
eggs0countACO1 Lithium 5-4 48 pt17.jpg,ACO1 Lithium 5-4 48,2,0
eggs0countAO1 Lithium 5-4 5 pt53.jpg,AO1 Lithium 5-4 5,0,0
eggs2countAO1 Control 5-4 35 pt88.jpg,AO1 Control 5-4 35,5,2
eggs0countACO1 Lithium 5-4 29 pt38.jpg,ACO1 Lithium 5-4 29,0,0
eggs0countAO1 Lithium 5-4 2 pt14.jpg,AO1 Lithium 5-4 2,3,0
eggs0countACO1 Control 5-4 43 pt100.jpg,ACO1 Control 5-4 43,0,0
eggs0countACO1 Lithium 5-4 31 pt25.jpg,ACO1 Lithium 5-4 31,0,0
eggs0countnCO1 Lithium 5-4 8 pt44.jpg,nCO1 Lithium 5-4 8,0,0
eggs0countnCO1 Control 5-4 15 pt83.jpg,nCO1 Control 5-4 15,2,0
eggs0countAO1 Lithium 5-4 18 pt98.jpg,AO1 Lithium 5-4 18,0,0
eggs0countCO1 Control 5-4 1 pt43.jpg,CO1 Control 5-4 1,0,0
eggs0countnCO1 Control 5-4 48 pt81.jpg,nCO1 Control 5-4 48,0,0
eggs2countACO1 Control 5-4 42 pt39.jpg,ACO1 Control 5-4 42,13,2
eggs0countAO1 Lithium 5-4 8 pt65.jpg,AO1 Lithium 5-4 8,0,0
eggs0countAO1 Control 5-4 11 pt49.jpg,AO1 Control 5-4 11,0,0
eggs4countnCO1 Lithium 5-4 1 pt54.jpg,nCO1 Lithium 5-4 1,7,4
eggs0countAO1 Control 5-4 5 pt43.jpg,AO1 Control 5-4 5,3,0
eggs0countACO1 Lithium 5-4 5 pt78.jpg,ACO1 Lithium 5-4 5,0,0
eggs0countACO1 Lithium 5-4 2 pt54.jpg,ACO1 Lithium 5-4 2,0,0
eggs0countACO1 Lithium 5-4 4 pt29.jpg,ACO1 Lithium 5-4 4,0,0
eggs1countnCO1 Control 5-4 41 pt56.jpg,nCO1 Control 5-4 41,3,1
eggs0countACO1 Control 5-4 46 pt69.jpg,ACO1 Control 5-4 46,0,0
eggs0countCO1 Control 5-4 37 pt99.jpg,CO1 Control 5-4 37,0,0
eggs4countnCO1 Lithium 5-4 21 pt72.jpg,nCO1 Lithium 5-4 21,11,4
eggs0countACO1 Control 5-4 39 pt51.jpg,ACO1 Control 5-4 39,11,0
eggs0countAO1 Lithium 5-4 22 pt65.jpg,AO1 Lithium 5-4 22,0,0
eggs0countAO1 Control 5-4 28 pt10.jpg,AO1 Control 5-4 28,0,0
eggs0countACO1 Control 5-4 28 pt15.jpg,ACO1 Control 5-4 28,0,0
eggs0countACO1 Lithium 5-4 38 pt49.jpg,ACO1 Lithium 5-4 38,3,0
eggs0countACO1 Control 5-4 19 pt98.jpg,ACO1 Control 5-4 19,0,0
eggs0countCO1 Control 5-4 9 pt60.jpg,CO1 Control 5-4 9,0,0
eggs0countACO1 Lithium 5-4 2 pt38.jpg,ACO1 Lithium 5-4 2,3,0
eggs0countACO1 Control 5-4 8 pt16.jpg,ACO1 Control 5-4 8,0,0
eggs0countnCO1 Lithium 5-4 47 pt68.jpg,nCO1 Lithium 5-4 47,2,0
eggs0countACO1 Lithium 5-4 4 pt76.jpg,ACO1 Lithium 5-4 4,0,0
eggs0countACO1 Control 5-4 42 pt52.jpg,ACO1 Control 5-4 42,0,0
eggs1countnCO1 Lithium 5-4 16 pt44.jpg,nCO1 Lithium 5-4 16,3,1
eggs0countAO1 Control 5-4 1 pt61.jpg,AO1 Control 5-4 1,0,0
eggs0countCO1 Lithium 5-4 18 pt64.jpg,CO1 Lithium 5-4 18,0,0
eggs0countACO1 Control 5-4 17 pt40.jpg,ACO1 Control 5-4 17,0,0
eggs0countnCO1 Control 5-4 17 pt71.jpg,nCO1 Control 5-4 17,0,0
eggs0countAO1 Lithium 5-4 49 pt98.jpg,AO1 Lithium 5-4 49,0,0
eggs0countAO1 Lithium 5-4 13 pt29.jpg,AO1 Lithium 5-4 13,0,0
eggs0countAO1 Lithium 5-4 4 pt87.jpg,AO1 Lithium 5-4 4,0,0
eggs0countnCO1 Lithium 5-4 27 pt93.jpg,nCO1 Lithium 5-4 27,0,0
eggs0countnCO1 Control 5-4 6 pt61.jpg,nCO1 Control 5-4 6,0,0
eggs2countnCO1 Lithium 5-4 12 pt42.jpg,nCO1 Lithium 5-4 12,4,2
eggs0countACO1 Control 5-4 40 pt71.jpg,ACO1 Control 5-4 40,0,0
eggs1countAO1 Control 5-4 31 pt7.jpg,AO1 Control 5-4 31,2,1
eggs0countACO1 Control 5-4 8 pt80.jpg,ACO1 Control 5-4 8,0,0
eggs0countCO1 Lithium 5-4 17 pt59.jpg,CO1 Lithium 5-4 17,0,0
eggs3countnCO1 Control 5-4 50 pt87.jpg,nCO1 Control 5-4 50,9,3
eggs0countACO1 Control 5-4 25 pt58.jpg,ACO1 Control 5-4 25,0,0
eggs0countAO1 Lithium 5-4 9 pt13.jpg,AO1 Lithium 5-4 9,0,0
eggs0countAO1 Lithium 5-4 16 pt74.jpg,AO1 Lithium 5-4 16,2,0
eggs2countCO1 Control 5-4 15 pt17.jpg,CO1 Control 5-4 15,7,2
eggs0countAO1 Lithium 5-4 50 pt36.jpg,AO1 Lithium 5-4 50,0,0
eggs0countAO1 Lithium 5-4 40 pt94.jpg,AO1 Lithium 5-4 40,0,0
eggs0countCO1 Lithium 5-4 45 pt62.jpg,CO1 Lithium 5-4 45,0,0
eggs0countnCO1 Lithium 5-4 47 pt67.jpg,nCO1 Lithium 5-4 47,0,0
eggs0countnCO1 Lithium 5-4 13 pt66.jpg,nCO1 Lithium 5-4 13,0,0
eggs0countnCO1 Lithium 5-4 35 pt34.jpg,nCO1 Lithium 5-4 35,0,0
eggs0countAO1 Control 5-4 37 pt35.jpg,AO1 Control 5-4 37,0,0
eggs1countACO1 Lithium 5-4 45 pt15.jpg,ACO1 Lithium 5-4 45,3,1
eggs3countCO1 Lithium 5-4 30 pt39.jpg,CO1 Lithium 5-4 30,7,3
eggs0countCO1 Lithium 5-4 22 pt83.jpg,CO1 Lithium 5-4 22,0,0
eggs0countnCO1 Lithium 5-4 2 pt95.jpg,nCO1 Lithium 5-4 2,0,0
eggs2countACO1 Lithium 5-4 11 pt36.jpg,ACO1 Lithium 5-4 11,3,2
eggs0countnCO1 Control 5-4 46 pt1.jpg,nCO1 Control 5-4 46,0,0
eggs0countACO1 Control 5-4 3 pt66.jpg,ACO1 Control 5-4 3,0,0
eggs1countCO1 Lithium 5-4 8 pt70.jpg,CO1 Lithium 5-4 8,0,1
eggs0countAO1 Control 5-4 41 pt84.jpg,AO1 Control 5-4 41,11,0
eggs0countACO1 Control 5-4 2 pt21.jpg,ACO1 Control 5-4 2,0,0
eggs0countCO1 Control 5-4 39 pt82.jpg,CO1 Control 5-4 39,0,0
eggs0countCO1 Control 5-4 13 pt91.jpg,CO1 Control 5-4 13,0,0
eggs0countCO1 Control 5-4 19 pt78.jpg,CO1 Control 5-4 19,0,0
eggs0countAO1 Control 5-4 30 pt70.jpg,AO1 Control 5-4 30,0,0
eggs0countnCO1 Control 5-4 46 pt9.jpg,nCO1 Control 5-4 46,0,0
eggs1countnCO1 Lithium 5-4 36 pt76.jpg,nCO1 Lithium 5-4 36,3,1
eggs0countACO1 Control 5-4 30 pt44.jpg,ACO1 Control 5-4 30,0,0
eggs2countAO1 Lithium 5-4 16 pt29.jpg,AO1 Lithium 5-4 16,13,2
eggs0countAO1 Lithium 5-4 1 pt14.jpg,AO1 Lithium 5-4 1,0,0
eggs0countAO1 Lithium 5-4 38 pt18.jpg,AO1 Lithium 5-4 38,2,0
eggs0countAO1 Lithium 5-4 40 pt42.jpg,AO1 Lithium 5-4 40,0,0
eggs0countCO1 Lithium 5-4 27 pt68.jpg,CO1 Lithium 5-4 27,0,0
eggs0countAO1 Lithium 5-4 28 pt43.jpg,AO1 Lithium 5-4 28,0,0
eggs0countAO1 Lithium 5-4 41 pt5.jpg,AO1 Lithium 5-4 41,2,0
eggs0countAO1 Control 5-4 13 pt86.jpg,AO1 Control 5-4 13,0,0
eggs0countAO1 Lithium 5-4 37 pt33.jpg,AO1 Lithium 5-4 37,0,0
eggs0countACO1 Control 5-4 33 pt99.jpg,ACO1 Control 5-4 33,20,0
eggs0countnCO1 Lithium 5-4 16 pt82.jpg,nCO1 Lithium 5-4 16,0,0
eggs0countACO1 Lithium 5-4 26 pt79.jpg,ACO1 Lithium 5-4 26,15,0
eggs0countnCO1 Control 5-4 47 pt29.jpg,nCO1 Control 5-4 47,0,0
eggs0countnCO1 Lithium 5-4 40 pt89.jpg,nCO1 Lithium 5-4 40,10,0
eggs0countACO1 Lithium 5-4 46 pt49.jpg,ACO1 Lithium 5-4 46,0,0
eggs0countACO1 Control 5-4 12 pt83.jpg,ACO1 Control 5-4 12,0,0
eggs0countnCO1 Lithium 5-4 27 pt48.jpg,nCO1 Lithium 5-4 27,3,0
eggs0countACO1 Lithium 5-4 40 pt9.jpg,ACO1 Lithium 5-4 40,0,0
eggs0countACO1 Control 5-4 23 pt33.jpg,ACO1 Control 5-4 23,2,0
eggs0countCO1 Lithium 5-4 38 pt95.jpg,CO1 Lithium 5-4 38,0,0
eggs0countnCO1 Control 5-4 3 pt78.jpg,nCO1 Control 5-4 3,0,0
eggs0countCO1 Lithium 5-4 44 pt82.jpg,CO1 Lithium 5-4 44,0,0
eggs0countACO1 Lithium 5-4 46 pt91.jpg,ACO1 Lithium 5-4 46,0,0
eggs0countACO1 Lithium 5-4 22 pt28.jpg,ACO1 Lithium 5-4 22,4,0
eggs0countnCO1 Control 5-4 25 pt86.jpg,nCO1 Control 5-4 25,0,0
eggs0countAO1 Control 5-4 38 pt78.jpg,AO1 Control 5-4 38,0,0
eggs0countAO1 Control 5-4 31 pt19.jpg,AO1 Control 5-4 31,0,0
eggs0countACO1 Control 5-4 40 pt33.jpg,ACO1 Control 5-4 40,0,0
eggs0countnCO1 Lithium 5-4 40 pt97.jpg,nCO1 Lithium 5-4 40,0,0
eggs0countAO1 Control 5-4 23 pt96.jpg,AO1 Control 5-4 23,0,0
eggs0countnCO1 Lithium 5-4 10 pt52.jpg,nCO1 Lithium 5-4 10,3,0
eggs7countnCO1 Lithium 5-4 44 pt38.jpg,nCO1 Lithium 5-4 44,11,7
eggs0countnCO1 Control 5-4 27 pt48.jpg,nCO1 Control 5-4 27,0,0
eggs4countCO1 Lithium 5-4 5 pt35.jpg,CO1 Lithium 5-4 5,6,4
eggs3countnCO1 Control 5-4 10 pt96.jpg,nCO1 Control 5-4 10,6,3
eggs0countCO1 Control 5-4 29 pt76.jpg,CO1 Control 5-4 29,3,0
eggs2countCO1 Control 5-4 31 pt79.jpg,CO1 Control 5-4 31,15,2
eggs0countACO1 Control 5-4 50 pt85.jpg,ACO1 Control 5-4 50,0,0
