ImageName,Count
3 5 D5 48,46.0
3 5 D5 49,48.0
3 5 D5 50,38.0
3 5 D5 51,46.0
3 5 D5 52,23.0
3 5 D5 53,42.0
3 5 D5 54,58.0
3 5 D5 55,33.0
3 5 D5 56,42.0
3 5 D5 57,44.0
3 5 D5 58,58.0
3 5 D5 59,57.0
3 5 D5 60,50.0
3 2 C1 1,38.0
3 2 C1 2,62.0
3 2 C1 3,71.0
3 2 C1 4,51.0
3 2 C1 5,57.0
3 2 C1 6,56.0
3 2 C1 7,59.0
3 2 C1 8,86.0
3 2 C1 9,37.0
3 2 C1 10,47.0
3 2 C1 11,61.0
3 2 C1 12,59.0
3 2 C1 13,82.0
3 2 C1 14,52.0
3 2 C1 15,37.0
3 2 C1 16,87.0
3 2 C1 17,86.0
3 2 C1 18,69.0
3 2 C1 19,68.0
3 2 C1 20,45.0
3 2 C1 21,12.0
3 2 C1 22,65.0
3 2 C1 23,63.0
3 2 C1 24,32.0
3 2 C1 25,50.0
3 2 C1 26,52.0
3 2 C1 27,34.0
3 2 C1 28,52.0
3 2 C1 29,43.0
3 2 C1 30,33.0
3 2 C1 31,46.0
3 2 C1 32,58.0
3 2 C1 33,40.0
3 2 C1 34,62.0
3 2 C1 35,39.0
3 2 C1 36,61.0
3 2 C1 37,39.0
3 2 C1 38,52.0
3 2 C1 39,56.0
3 2 C1 40,78.0
3 2 C1 41,63.0
3 2 C1 42,53.0
3 2 C1 43,57.0
3 2 C1 44,60.0
3 2 C1 45,nan
3 2 C1 46,84.0
3 2 C1 47,46.0
3 2 C1 48,54.0
3 2 C1 49,92.0
3 2 C1 50,41.0
3 2 C1 51,nan
3 2 C1 52,82.0
3 2 C1 53,56.0
3 2 C1 54,61.0
3 2 C1 55,48.0
3 2 C1 56,78.0
3 2 C1 57,nan
3 2 C1 58,37.0
3 2 C1 59,78.0
3 2 C1 60,28.0
3 3 C2 1,30.0
3 3 C2 2,81.0
3 3 C2 3,56.0
3 3 C2 4,42.0
3 3 C2 5,60.0
3 3 C2 6,33.0
3 3 C2 7,23.0
3 3 C2 8,56.0
3 3 C2 9,68.0
3 3 C2 10,53.0
3 3 C2 11,nan
3 3 C2 12,82.0
3 3 C2 13,93.0
3 3 C2 14,0.0
3 3 C2 15,38.0
3 3 C2 16,36.0
3 3 C2 17,72.0
3 3 C2 18,66.0
3 3 C2 19,54.0
3 3 C2 20,nan
3 3 C2 21,64.0
3 3 C2 22,82.0
3 3 C2 23,54.0
3 3 C2 24,69.0
3 3 C2 25,58.0
3 3 C2 26,54.0
3 3 C2 27,nan
3 3 C2 28,54.0
3 3 C2 29,65.0
3 3 C2 30,83.0
3 3 C2 31,35.0
3 3 C2 32,22.0
3 3 C2 33,61.0
3 3 C2 34,79.0
3 3 C2 35,84.0
3 3 C2 36,56.0
3 3 C2 37,0.0
3 3 C2 38,34.0
3 3 C2 39,51.0
3 3 C2 40,70.0
3 3 C2 41,46.0
3 3 C2 42,73.0
3 3 C2 43,38.0
3 3 C2 44,63.0
3 3 C2 45,14.0
3 3 C2 46,68.0
3 3 C2 47,42.0
3 3 C2 48,37.0
3 3 C2 49,48.0
3 3 C2 50,nan
3 3 C2 51,40.0
3 3 C2 52,59.0
3 3 C2 53,28.0
3 3 C2 54,70.0
3 3 C2 55,41.0
3 3 C2 56,57.0
3 3 C2 57,83.0
3 3 C2 58,50.0
3 3 C2 59,62.0
3 3 C2 60,39.0
3 4 C3 1,0.0
3 4 C3 2,16.0
3 4 C3 3,65.0
3 4 C3 4,47.0
3 4 C3 5,54.0
3 4 C3 6,43.0
3 4 C3 7,58.0
3 4 C3 8,60.0
3 4 C3 9,24.0
3 4 C3 10,28.0
3 4 C3 11,54.0
3 4 C3 12,nan
3 4 C3 13,45.0
3 4 C3 14,16.0
3 4 C3 15,37.0
3 4 C3 16,0.0
3 4 C3 17,53.0
3 4 C3 18,22.0
3 4 C3 19,74.0
3 4 C3 20,63.0
3 4 C3 21,44.0
3 4 C3 22,36.0
3 4 C3 23,50.0
3 4 C3 24,0.0
3 4 C3 25,56.0
3 4 C3 26,nan
3 4 C3 27,62.0
3 4 C3 28,65.0
3 4 C3 29,30.0
3 4 C3 30,49.0
3 4 C3 31,nan
3 4 C3 32,52.0
3 4 C3 33,46.0
3 4 C3 34,0.0
3 4 C3 35,43.0
3 4 C3 36,61.0
3 4 C3 37,59.0
3 4 C3 38,63.0
3 4 C3 39,39.0
3 4 C3 40,nan
3 4 C3 41,34.0
3 4 C3 42,76.0
3 4 C3 43,33.0
3 4 C3 44,42.0
3 4 C3 45,44.0
3 4 C3 46,49.0
3 4 C3 47,35.0
3 4 C3 48,58.0
3 4 C3 49,43.0
3 4 C3 50,37.0
3 4 C3 51,50.0
3 4 C3 52,33.0
3 4 C3 53,17.0
3 4 C3 54,27.0
3 4 C3 55,26.0
3 4 C3 56,38.0
3 4 C3 57,40.0
3 4 C3 58,57.0
3 4 C3 59,0.0
3 4 C3 60,21.0
3 5 C4 1,36.0
3 5 C4 2,49.0
3 5 C4 3,52.0
3 5 C4 4,46.0
3 5 C4 5,0.0
3 5 C4 6,60.0
3 5 C4 7,80.0
3 5 C4 8,79.0
3 5 C4 9,10.0
3 5 C4 10,69.0
3 5 C4 11,36.0
3 5 C4 12,70.0
3 5 C4 13,35.0
3 5 C4 14,25.0
3 5 C4 15,52.0
3 5 C4 16,53.0
3 5 C4 17,54.0
3 5 C4 18,55.0
3 5 C4 19,56.0
3 5 C4 20,84.0
3 5 C4 21,18.0
3 5 C4 22,38.0
3 5 C4 23,42.0
3 5 C4 24,1.0
3 5 C4 25,52.0
3 5 C4 26,nan
3 5 C4 27,54.0
3 5 C4 28,40.0
3 5 C4 29,8.0
3 5 C4 30,35.0
3 5 C4 31,78.0
3 5 C4 32,0.0
3 5 C4 33,59.0
3 5 C4 34,43.0
3 5 C4 35,52.0
3 5 C4 36,3.0
3 5 C4 37,68.0
3 5 C4 38,46.0
3 5 C4 39,73.0
3 5 C4 40,77.0
3 5 C4 41,31.0
3 5 C4 42,55.0
3 5 C4 43,51.0
3 5 C4 44,38.0
3 5 C4 45,59.0
3 5 C4 46,48.0
3 5 C4 47,0.0
3 5 C4 48,50.0
3 5 C4 49,83.0
3 5 C4 50,nan
3 5 C4 51,24.0
3 5 C4 52,86.0
3 5 C4 53,49.0
3 5 C4 54,0.0
3 5 C4 55,74.0
3 5 C4 56,42.0
3 5 C4 57,20.0
3 5 C4 58,48.0
3 5 C4 59,nan
3 5 C4 60,83.0
3 6 C5 1,74.0
3 6 C5 2,25.0
3 6 C5 3,35.0
3 6 C5 4,46.0
3 6 C5 5,67.0
3 6 C5 6,8.0
3 6 C5 7,56.0
3 6 C5 8,44.0
3 6 C5 9,74.0
3 6 C5 10,63.0
3 6 C5 11,20.0
3 6 C5 12,20.0
3 6 C5 13,52.0
3 6 C5 14,50.0
3 6 C5 15,0.0
3 6 C5 16,59.0
3 6 C5 17,37.0
3 6 C5 18,92.0
3 6 C5 19,42.0
3 6 C5 20,35.0
3 6 C5 21,58.0
3 6 C5 22,84.0
3 6 C5 23,44.0
3 6 C5 24,66.0
3 6 C5 25,54.0
3 6 C5 26,57.0
3 6 C5 27,30.0
3 6 C5 28,73.0
3 6 C5 29,37.0
3 6 C5 30,40.0
3 6 C5 31,40.0
3 6 C5 32,59.0
3 6 C5 33,51.0
3 6 C5 34,39.0
3 6 C5 35,61.0
3 6 C5 36,22.0
3 6 C5 37,48.0
3 6 C5 38,nan
3 6 C5 39,38.0
3 6 C5 40,51.0
3 6 C5 41,46.0
3 6 C5 42,39.0
3 6 C5 43,44.0
3 6 C5 44,21.0
3 6 C5 45,49.0
3 6 C5 46,37.0
3 6 C5 47,nan
3 6 C5 48,75.0
3 6 C5 49,57.0
3 6 C5 50,nan
3 6 C5 51,68.0
3 6 C5 52,49.0
3 6 C5 53,43.0
3 6 C5 54,31.0
3 6 C5 55,0.0
3 6 C5 56,71.0
3 6 C5 57,nan
3 6 C5 58,52.0
3 6 C5 59,1.0
3 6 C5 60,54.0
3 2 D1 1,nan
3 2 D1 2,nan
3 2 D1 3,27.0
3 2 D1 4,79.0
3 2 D1 5,44.0
3 2 D1 6,2.0
3 2 D1 7,1.0
3 2 D1 8,39.0
3 2 D1 9,52.0
3 2 D1 10,73.0
3 2 D1 11,63.0
3 2 D1 12,2.0
3 2 D1 13,92.0
3 2 D1 14,nan
3 2 D1 15,76.0
3 2 D1 16,86.0
3 2 D1 17,75.0
3 2 D1 18,54.0
3 2 D1 19,83.0
3 2 D1 20,51.0
3 2 D1 21,0.0
3 2 D1 22,nan
3 2 D1 23,67.0
3 2 D1 24,59.0
3 2 D1 25,22.0
3 2 D1 26,3.0
3 2 D1 27,53.0
3 2 D1 28,62.0
3 2 D1 29,72.0
3 2 D1 30,56.0
3 2 D1 31,1.0
3 2 D1 32,49.0
3 2 D1 33,nan
3 2 D1 34,90.0
3 2 D1 35,50.0
3 2 D1 36,nan
3 2 D1 37,68.0
3 2 D1 38,88.0
3 2 D1 39,61.0
3 2 D1 40,nan
3 2 D1 41,61.0
3 2 D1 42,52.0
3 2 D1 43,67.0
3 2 D1 44,48.0
3 2 D1 45,nan
3 2 D1 46,56.0
3 2 D1 47,70.0
3 2 D1 48,nan
3 2 D1 49,67.0
3 2 D1 50,68.0
3 2 D1 51,nan
3 2 D1 52,nan
3 2 D1 53,62.0
3 2 D1 54,83.0
3 2 D1 55,87.0
3 2 D1 56,nan
3 2 D1 57,nan
3 2 D1 58,53.0
3 2 D1 59,25.0
3 2 D1 60,73.0
3 3 D2 1,66.0
3 3 D2 2,82.0
3 3 D2 3,nan
3 3 D2 4,85.0
3 3 D2 5,89.0
3 3 D2 6,64.0
3 3 D2 7,77.0
3 3 D2 8,90.0
3 3 D2 9,54.0
3 3 D2 10,nan
3 3 D2 11,87.0
3 3 D2 12,90.0
3 3 D2 13,68.0
3 3 D2 14,nan
3 3 D2 15,4.0
3 3 D2 16,nan
3 3 D2 17,82.0
3 3 D2 18,77.0
3 3 D2 19,57.0
3 3 D2 20,nan
3 3 D2 21,38.0
3 3 D2 22,62.0
3 3 D2 23,73.0
3 3 D2 24,72.0
3 3 D2 25,23.0
3 3 D2 26,66.0
3 3 D2 27,75.0
3 3 D2 28,82.0
3 3 D2 29,39.0
3 3 D2 30,56.0
3 3 D2 31,72.0
3 3 D2 32,nan
3 3 D2 33,48.0
3 3 D2 34,nan
3 3 D2 35,55.0
3 3 D2 36,36.0
3 3 D2 37,75.0
3 3 D2 38,77.0
3 3 D2 39,102.0
3 3 D2 40,82.0
3 3 D2 41,58.0
3 3 D2 42,89.0
3 3 D2 43,62.0
3 3 D2 44,80.0
3 3 D2 45,38.0
3 3 D2 46,55.0
3 3 D2 47,52.0
3 3 D2 48,87.0
3 3 D2 49,71.0
3 3 D2 50,41.0
3 3 D2 51,55.0
3 3 D2 52,76.0
3 3 D2 53,73.0
3 3 D2 54,nan
3 3 D2 55,nan
3 3 D2 56,62.0
3 3 D2 57,64.0
3 3 D2 58,26.0
3 3 D2 59,71.0
3 3 D2 60,nan
3 4 D3 1,16.0
3 4 D3 2,69.0
3 4 D3 3,44.0
3 4 D3 4,68.0
3 4 D3 5,55.0
3 4 D3 6,57.0
3 4 D3 7,3.0
3 4 D3 8,nan
3 4 D3 9,52.0
3 4 D3 10,46.0
3 4 D3 11,nan
3 4 D3 12,0.0
3 4 D3 13,53.0
3 4 D3 14,82.0
3 4 D3 15,nan
3 4 D3 16,62.0
3 4 D3 17,68.0
3 4 D3 18,2.0
3 4 D3 19,28.0
3 4 D3 20,49.0
3 4 D3 21,48.0
3 4 D3 22,39.0
3 4 D3 23,39.0
3 4 D3 24,38.0
3 4 D3 25,59.0
3 4 D3 26,58.0
3 4 D3 27,41.0
3 4 D3 28,36.0
3 4 D3 29,59.0
3 4 D3 30,41.0
3 4 D3 31,53.0
3 4 D3 32,59.0
3 4 D3 33,58.0
3 4 D3 34,40.0
3 4 D3 35,nan
3 4 D3 36,63.0
3 4 D3 37,34.0
3 4 D3 38,48.0
3 4 D3 39,49.0
3 4 D3 40,43.0
3 4 D3 41,46.0
3 4 D3 42,41.0
3 4 D3 43,46.0
3 4 D3 44,57.0
3 4 D3 45,51.0
3 4 D3 46,63.0
3 4 D3 47,42.0
3 4 D3 48,25.0
3 4 D3 49,0.0
3 4 D3 50,57.0
3 4 D3 51,64.0
3 4 D3 52,22.0
3 4 D3 53,63.0
3 4 D3 54,1.0
3 4 D3 55,38.0
3 4 D3 56,42.0
3 4 D3 57,0.0
3 4 D3 58,0.0
3 4 D3 59,30.0
3 4 D3 60,nan
3 5 D4 1,1.0
3 5 D4 2,22.0
3 5 D4 3,73.0
3 5 D4 4,56.0
3 5 D4 5,77.0
3 5 D4 6,22.0
3 5 D4 7,81.0
3 5 D4 8,71.0
3 5 D4 9,58.0
3 5 D4 10,77.0
3 5 D4 11,77.0
3 5 D4 12,56.0
3 5 D4 13,52.0
3 5 D4 14,68.0
3 5 D4 15,35.0
3 5 D4 16,69.0
3 5 D4 17,84.0
3 5 D4 18,nan
3 5 D4 19,77.0
3 5 D4 20,70.0
3 5 D4 21,80.0
3 5 D4 22,54.0
3 5 D4 23,74.0
3 5 D4 24,81.0
3 5 D4 25,72.0
3 5 D4 26,65.0
3 5 D4 27,45.0
3 5 D4 28,64.0
3 5 D4 29,51.0
3 5 D4 30,nan
3 5 D4 31,25.0
3 5 D4 32,71.0
3 5 D4 33,94.0
3 5 D4 34,32.0
3 5 D4 35,37.0
3 5 D4 36,42.0
3 5 D4 37,27.0
3 5 D4 38,75.0
3 5 D4 39,36.0
3 5 D4 40,80.0
3 5 D4 41,65.0
3 5 D4 42,62.0
3 5 D4 43,60.0
3 5 D4 44,47.0
3 5 D4 45,57.0
3 5 D4 46,84.0
3 5 D4 47,94.0
3 5 D4 48,nan
3 5 D4 49,47.0
3 5 D4 50,46.0
3 5 D4 51,76.0
3 5 D4 52,nan
3 5 D4 53,nan
3 5 D4 54,50.0
3 5 D4 55,53.0
3 5 D4 56,20.0
3 5 D4 57,73.0
3 5 D4 58,0.0
3 5 D4 59,39.0
3 5 D4 60,71.0
3 6 D5 1,13.0
3 6 D5 2,80.0
3 6 D5 3,nan
3 6 D5 4,67.0
3 6 D5 5,59.0
3 6 D5 6,60.0
3 6 D5 7,46.0
3 6 D5 8,75.0
3 6 D5 9,64.0
3 6 D5 10,35.0
3 6 D5 11,62.0
3 6 D5 12,2.0
3 6 D5 13,55.0
3 6 D5 14,73.0
3 6 D5 15,70.0
3 6 D5 16,53.0
3 6 D5 17,85.0
3 6 D5 18,0.0
3 6 D5 19,12.0
3 6 D5 20,65.0
3 6 D5 21,70.0
3 6 D5 22,57.0
3 6 D5 23,67.0
3 6 D5 24,53.0
3 6 D5 25,nan
3 6 D5 26,51.0
3 6 D5 27,63.0
3 6 D5 28,67.0
3 6 D5 29,17.0
3 6 D5 30,65.0
3 6 D5 31,79.0
3 6 D5 32,nan
3 6 D5 33,75.0
3 6 D5 34,52.0
3 6 D5 35,45.0
3 6 D5 36,nan
3 6 D5 37,65.0
3 6 D5 38,73.0
3 6 D5 39,59.0
3 6 D5 40,50.0
3 6 D5 41,49.0
3 6 D5 42,63.0
3 6 D5 43,52.0
3 6 D5 44,77.0
3 6 D5 45,45.0
3 6 D5 46,27.0
3 6 D5 47,42.0
3 6 D5 48,68.0
3 6 D5 49,55.0
3 6 D5 50,35.0
3 6 D5 51,48.0
3 6 D5 52,36.0
3 6 D5 53,40.0
3 6 D5 54,56.0
3 6 D5 55,42.0
3 6 D5 56,36.0
3 6 D5 57,43.0
3 6 D5 58,8.0
3 6 D5 59,76.0
3 6 D5 60,38.0
3 3 C1 1,44.0
3 3 C1 2,62.0
3 3 C1 3,75.0
3 3 C1 4,66.0
3 3 C1 5,49.0
3 3 C1 6,57.0
3 3 C1 7,62.0
3 3 C1 8,84.0
3 3 C1 9,48.0
3 3 C1 10,56.0
3 3 C1 11,41.0
3 3 C1 12,62.0
3 3 C1 13,85.0
3 3 C1 14,36.0
3 3 C1 15,35.0
3 3 C1 16,90.0
3 3 C1 17,89.0
3 3 C1 18,79.0
3 3 C1 19,69.0
3 3 C1 20,36.0
3 3 C1 21,nan
3 3 C1 22,81.0
3 3 C1 23,55.0
3 3 C1 24,42.0
3 3 C1 25,0.0
3 3 C1 26,80.0
3 3 C1 27,37.0
3 3 C1 28,33.0
3 3 C1 29,20.0
3 3 C1 30,33.0
3 3 C1 31,42.0
3 3 C1 32,1.0
3 3 C1 33,11.0
3 3 C1 34,54.0
3 3 C1 35,32.0
3 3 C1 36,51.0
3 3 C1 37,34.0
3 3 C1 38,45.0
3 3 C1 39,69.0
3 3 C1 40,68.0
3 3 C1 41,68.0
3 3 C1 42,48.0
3 3 C1 43,56.0
3 3 C1 44,64.0
3 3 C1 45,nan
3 3 C1 46,70.0
3 3 C1 47,52.0
3 3 C1 48,66.0
3 3 C1 49,82.0
3 3 C1 50,52.0
3 3 C1 51,nan
3 3 C1 52,94.0
3 3 C1 53,58.0
3 3 C1 54,61.0
3 3 C1 55,40.0
3 3 C1 56,67.0
3 3 C1 57,nan
3 3 C1 58,34.0
3 3 C1 59,92.0
3 3 C1 60,34.0
3 4 C2 1,23.0
3 4 C2 2,65.0
3 4 C2 3,65.0
3 4 C2 4,49.0
3 4 C2 5,42.0
3 4 C2 6,39.0
3 4 C2 7,42.0
3 4 C2 8,50.0
3 4 C2 9,26.0
3 4 C2 10,38.0
3 4 C2 11,nan
3 4 C2 12,63.0
3 4 C2 13,98.0
3 4 C2 14,nan
3 4 C2 15,27.0
3 4 C2 16,29.0
3 4 C2 17,31.0
3 4 C2 18,53.0
3 4 C2 19,21.0
3 4 C2 20,nan
3 4 C2 21,54.0
3 4 C2 22,35.0
3 4 C2 23,49.0
3 4 C2 24,67.0
3 4 C2 25,34.0
3 4 C2 26,29.0
3 4 C2 27,nan
3 4 C2 28,34.0
3 4 C2 29,69.0
3 4 C2 30,66.0
3 4 C2 31,45.0
3 4 C2 32,62.0
3 4 C2 33,36.0
3 4 C2 34,71.0
3 4 C2 35,75.0
3 4 C2 36,0.0
3 4 C2 37,45.0
3 4 C2 38,28.0
3 4 C2 39,49.0
3 4 C2 40,77.0
3 4 C2 41,34.0
3 4 C2 42,55.0
3 4 C2 43,47.0
3 4 C2 44,58.0
3 4 C2 45,38.0
3 4 C2 46,43.0
3 4 C2 47,42.0
3 4 C2 48,30.0
3 4 C2 49,41.0
3 4 C2 50,nan
3 4 C2 51,41.0
3 4 C2 52,48.0
3 4 C2 53,11.0
3 4 C2 54,35.0
3 4 C2 55,43.0
3 4 C2 56,35.0
3 4 C2 57,81.0
3 4 C2 58,37.0
3 4 C2 59,35.0
3 4 C2 60,23.0
3 5 C3 1,12.0
3 5 C3 2,29.0
3 5 C3 3,57.0
3 5 C3 4,58.0
3 5 C3 5,81.0
3 5 C3 6,54.0
3 5 C3 7,53.0
3 5 C3 8,44.0
3 5 C3 9,46.0
3 5 C3 10,18.0
3 5 C3 11,57.0
3 5 C3 12,nan
3 5 C3 13,64.0
3 5 C3 14,27.0
3 5 C3 15,39.0
3 5 C3 16,5.0
3 5 C3 17,36.0
3 5 C3 18,31.0
3 5 C3 19,63.0
3 5 C3 20,79.0
3 5 C3 21,39.0
3 5 C3 22,52.0
3 5 C3 23,62.0
3 5 C3 24,0.0
3 5 C3 25,36.0
3 5 C3 26,nan
3 5 C3 27,62.0
3 5 C3 28,65.0
3 5 C3 29,23.0
3 5 C3 30,44.0
3 5 C3 31,nan
3 5 C3 32,55.0
3 5 C3 33,51.0
3 5 C3 34,15.0
3 5 C3 35,39.0
3 5 C3 36,69.0
3 5 C3 37,63.0
3 5 C3 38,49.0
3 5 C3 39,43.0
3 5 C3 40,nan
3 5 C3 41,35.0
3 5 C3 42,67.0
3 5 C3 43,59.0
3 5 C3 44,60.0
3 5 C3 45,45.0
3 5 C3 46,48.0
3 5 C3 47,37.0
3 5 C3 48,20.0
3 5 C3 49,0.0
3 5 C3 50,4.0
3 5 C3 51,26.0
3 5 C3 52,61.0
3 5 C3 53,28.0
3 5 C3 54,36.0
3 5 C3 55,68.0
3 5 C3 56,16.0
3 5 C3 57,40.0
3 5 C3 58,44.0
3 5 C3 59,47.0
3 5 C3 60,26.0
3 6 C4 1,62.0
3 6 C4 2,47.0
3 6 C4 3,61.0
3 6 C4 4,62.0
3 6 C4 5,0.0
3 6 C4 6,44.0
3 6 C4 7,73.0
3 6 C4 8,87.0
3 6 C4 9,62.0
3 6 C4 10,67.0
3 6 C4 11,58.0
3 6 C4 12,60.0
3 6 C4 13,34.0
3 6 C4 14,28.0
3 6 C4 15,65.0
3 6 C4 16,62.0
3 6 C4 17,65.0
3 6 C4 18,44.0
3 6 C4 19,64.0
3 6 C4 20,88.0
3 6 C4 21,8.0
3 6 C4 22,53.0
3 6 C4 23,53.0
3 6 C4 24,0.0
3 6 C4 25,63.0
3 6 C4 26,nan
3 6 C4 27,62.0
3 6 C4 28,54.0
3 6 C4 29,nan
3 6 C4 30,7.0
3 6 C4 31,61.0
3 6 C4 32,0.0
3 6 C4 33,67.0
3 6 C4 34,35.0
3 6 C4 35,43.0
3 6 C4 36,15.0
3 6 C4 37,61.0
3 6 C4 38,53.0
3 6 C4 39,53.0
3 6 C4 40,64.0
3 6 C4 41,56.0
3 6 C4 42,61.0
3 6 C4 43,58.0
3 6 C4 44,0.0
3 6 C4 45,56.0
3 6 C4 46,55.0
3 6 C4 47,0.0
3 6 C4 48,6.0
3 6 C4 49,65.0
3 6 C4 50,nan
3 6 C4 51,25.0
3 6 C4 52,82.0
3 6 C4 53,34.0
3 6 C4 54,0.0
3 6 C4 55,68.0
3 6 C4 56,22.0
3 6 C4 57,32.0
3 6 C4 58,19.0
3 6 C4 59,nan
3 6 C4 60,65.0
3 7 C5 1,58.0
3 7 C5 2,60.0
3 7 C5 3,39.0
3 7 C5 4,44.0
3 7 C5 5,62.0
3 7 C5 6,4.0
3 7 C5 7,47.0
3 7 C5 8,47.0
3 7 C5 9,59.0
3 7 C5 10,55.0
3 7 C5 11,13.0
3 7 C5 12,6.0
3 7 C5 13,47.0
3 7 C5 14,39.0
3 7 C5 15,1.0
3 7 C5 16,45.0
3 7 C5 17,35.0
3 7 C5 18,53.0
3 7 C5 19,44.0
3 7 C5 20,33.0
3 7 C5 21,64.0
3 7 C5 22,81.0
3 7 C5 23,45.0
3 7 C5 24,64.0
3 7 C5 25,38.0
3 7 C5 26,45.0
3 7 C5 27,55.0
3 7 C5 28,46.0
3 7 C5 29,29.0
3 7 C5 30,38.0
3 7 C5 31,61.0
3 7 C5 32,78.0
3 7 C5 33,40.0
3 7 C5 34,43.0
3 7 C5 35,56.0
3 7 C5 36,2.0
3 7 C5 37,52.0
3 7 C5 38,nan
3 7 C5 39,36.0
3 7 C5 40,38.0
3 7 C5 41,46.0
3 7 C5 42,42.0
3 7 C5 43,38.0
3 7 C5 44,46.0
3 7 C5 45,50.0
3 7 C5 46,45.0
3 7 C5 47,nan
3 7 C5 48,67.0
3 7 C5 49,42.0
3 7 C5 50,nan
3 7 C5 51,73.0
3 7 C5 52,19.0
3 7 C5 53,43.0
3 7 C5 54,38.0
3 7 C5 55,1.0
3 7 C5 56,58.0
3 7 C5 57,nan
3 7 C5 58,53.0
3 7 C5 59,1.0
3 7 C5 60,41.0
3 3 D1 1,nan
3 3 D1 2,nan
3 3 D1 3,nan
3 3 D1 4,82.0
3 3 D1 5,50.0
3 3 D1 6,nan
3 3 D1 7,1.0
3 3 D1 8,52.0
3 3 D1 9,41.0
3 3 D1 10,68.0
3 3 D1 11,50.0
3 3 D1 12,0.0
3 3 D1 13,95.0
3 3 D1 14,nan
3 3 D1 15,53.0
3 3 D1 16,82.0
3 3 D1 17,39.0
3 3 D1 18,46.0
3 3 D1 19,95.0
3 3 D1 20,46.0
3 3 D1 21,0.0
3 3 D1 22,nan
3 3 D1 23,nan
3 3 D1 24,54.0
3 3 D1 25,1.0
3 3 D1 26,2.0
3 3 D1 27,53.0
3 3 D1 28,53.0
3 3 D1 29,85.0
3 3 D1 30,99.0
3 3 D1 31,0.0
3 3 D1 32,61.0
3 3 D1 33,nan
3 3 D1 34,79.0
3 3 D1 35,16.0
3 3 D1 36,nan
3 3 D1 37,77.0
3 3 D1 38,91.0
3 3 D1 39,63.0
3 3 D1 40,nan
3 3 D1 41,87.0
3 3 D1 42,49.0
3 3 D1 43,87.0
3 3 D1 44,2.0
3 3 D1 45,nan
3 3 D1 46,78.0
3 3 D1 47,65.0
3 3 D1 48,nan
3 3 D1 49,59.0
3 3 D1 50,68.0
3 3 D1 51,nan
3 3 D1 52,nan
3 3 D1 53,55.0
3 3 D1 54,59.0
3 3 D1 55,78.0
3 3 D1 56,nan
3 3 D1 57,nan
3 3 D1 58,41.0
3 3 D1 59,33.0
3 3 D1 60,61.0
3 4 D2 1,61.0
3 4 D2 2,70.0
3 4 D2 3,nan
3 4 D2 4,70.0
3 4 D2 5,59.0
3 4 D2 6,47.0
3 4 D2 7,90.0
3 4 D2 8,50.0
3 4 D2 9,44.0
3 4 D2 10,nan
3 4 D2 11,80.0
3 4 D2 12,47.0
3 4 D2 13,41.0
3 4 D2 14,nan
3 4 D2 15,0.0
3 4 D2 16,nan
3 4 D2 17,73.0
3 4 D2 18,30.0
3 4 D2 19,42.0
3 4 D2 20,nan
3 4 D2 21,41.0
3 4 D2 22,17.0
3 4 D2 23,65.0
3 4 D2 24,53.0
3 4 D2 25,11.0
3 4 D2 26,45.0
3 4 D2 27,49.0
3 4 D2 28,52.0
3 4 D2 29,46.0
3 4 D2 30,52.0
3 4 D2 31,47.0
3 4 D2 32,nan
3 4 D2 33,42.0
3 4 D2 34,nan
3 4 D2 35,40.0
3 4 D2 36,29.0
3 4 D2 37,50.0
3 4 D2 38,65.0
3 4 D2 39,47.0
3 4 D2 40,56.0
3 4 D2 41,39.0
3 4 D2 42,66.0
3 4 D2 43,62.0
3 4 D2 44,51.0
3 4 D2 45,27.0
3 4 D2 46,36.0
3 4 D2 47,37.0
3 4 D2 48,69.0
3 4 D2 49,93.0
3 4 D2 50,33.0
3 4 D2 51,40.0
3 4 D2 52,64.0
3 4 D2 53,59.0
3 4 D2 54,nan
3 4 D2 55,nan
3 4 D2 56,51.0
3 4 D2 57,55.0
3 4 D2 58,28.0
3 4 D2 59,47.0
3 4 D2 60,nan
3 5 D3 1,5.0
3 5 D3 2,69.0
3 5 D3 3,62.0
3 5 D3 4,74.0
3 5 D3 5,63.0
3 5 D3 6,58.0
3 5 D3 7,nan
3 5 D3 8,nan
3 5 D3 9,49.0
3 5 D3 10,55.0
3 5 D3 11,nan
3 5 D3 12,nan
3 5 D3 13,51.0
3 5 D3 14,82.0
3 5 D3 15,nan
3 5 D3 16,40.0
3 5 D3 17,46.0
3 5 D3 18,0.0
3 5 D3 19,36.0
3 5 D3 20,47.0
3 5 D3 21,48.0
3 5 D3 22,38.0
3 5 D3 23,55.0
3 5 D3 24,30.0
3 5 D3 25,52.0
3 5 D3 26,75.0
3 5 D3 27,49.0
3 5 D3 28,64.0
3 5 D3 29,42.0
3 5 D3 30,62.0
3 5 D3 31,54.0
3 5 D3 32,65.0
3 5 D3 33,39.0
3 5 D3 34,42.0
3 5 D3 35,nan
3 5 D3 36,44.0
3 5 D3 37,43.0
3 5 D3 38,16.0
3 5 D3 39,46.0
3 5 D3 40,54.0
3 5 D3 41,43.0
3 5 D3 42,42.0
3 5 D3 43,48.0
3 5 D3 44,45.0
3 5 D3 45,19.0
3 5 D3 46,49.0
3 5 D3 47,54.0
3 5 D3 48,52.0
3 5 D3 49,1.0
3 5 D3 50,28.0
3 5 D3 51,65.0
